"Time";"ID_Judge";"Gender";"Age";"Age_class";"Country";"Education";"Experience_diving";"Knowledge_corals";"Color_blind";"Survey"
2023-05-19;"C_15_judge_91beb7282a939a96db92cfdcd506197f";"Male";36;"31_59";"Canada";"PhD";"Snorkeling";"None";"No";"EN"
2023-05-19;"C_15_judge_9bc230a612e29d765be19f8dd4ca756f";"Female";40;"31_59";"Germany";"PhD";"Snorkeling";"Low";"No";"EN"
2023-05-20;"C_15_judge_478406d2f52ef19c0c727cda02904666";"Male";67;"60_100";"Puerto Rico";"PhD";"Snorkeling";"Average";"No";"EN"
2023-05-20;"C_15_judge_76a73013319273ba0c894c520e1b1234";"Male";29;"19_30";"United Kingdom";"PhD";"Diving";"Excellent";"No";"EN"
2023-05-20;"C_15_judge_b55a60f78b58684ce53d7f5696ac9a97";"Female";29;"19_30";"Indonesia";"Bachelor";"Diving";"Good";"No";"EN"
2023-05-20;"C_15_judge_df5c25f75ccb26bc91c31f4657c8ec4b";"Male";20;"19_30";"Indonesia";"Bachelor";"Diving";"Good";"No";"EN"
2023-05-20;"C_15_judge_c0dba16485f63be96ae1fc555aff97ce";"Female";25;"19_30";"Indonesia";"Bachelor";"Snorkeling";"Good";"Yes";"EN"
2023-05-20;"C_15_judge_59aebbee190304a7e1adb5f20e911ab0";"Male";27;"19_30";"Indonesia";"Bachelor";"Diving";"Average";"No";"EN"
2023-05-20;"C_15_judge_a5a39f01a0390565b22f553ddec854a8";"Male";23;"19_30";"Indonesia";"High school";"Diving";"Good";"No";"EN"
2023-05-20;"C_15_judge_f0e109e7fd6409f99b9d9de485a1c6d9";"Male";29;"19_30";"Indonesia";"Bachelor";"Diving";"Average";"No";"EN"
2023-05-20;"C_15_judge_35e97cb7cd93cbc69c4fa03660c55c5e";"Female";24;"19_30";"Indonesia";"PhD";"Snorkeling";"Low";"Yes";"EN"
2023-05-20;"C_15_judge_915b96b32350b8465073a562d6578d3f";"Female";23;"19_30";"Indonesia";"Bachelor";"Snorkeling";"Low";"No";"EN"
2023-05-20;"C_15_judge_a35a9b9d709da0a460a9a691f35f545c";"Female";35;"31_59";"Indonesia";"Bachelor";"Diving";"Average";"No";"EN"
2023-05-20;"C_15_judge_e6b9e678dd1568931a907644fa4d7e47";"Male";27;"19_30";"United Kingdom";"Master";"Diving";"Excellent";"No";"EN"
2023-05-20;"C_15_judge_083548b4ba4d7978e9b9110032cb82e1";"Male";46;"31_59";"United Kingdom";"PhD";"Diving";"Excellent";"No";"EN"
2023-05-20;"C_15_judge_b7e82b4cc7d8a4bc84f34cdc50268c7a";"Female";23;"19_30";"Indonesia";"Master";"Diving";"Average";"No";"EN"
2023-05-20;"C_15_judge_40883ff68a3c61151188d198c0524ef5";"Male";27;"19_30";"Indonesia";"Bachelor";"Diving";"Average";"No";"EN"
2023-05-20;"C_15_judge_bf86ba37087d2ab4a8f6bb33eccda7cf";"Female";26;"19_30";"Indonesia";"Bachelor";"Diving";"Average";"No";"EN"
2023-05-20;"C_15_judge_9ec6c8fd68fa94f1d58634f3f18f49f6";"Female";27;"19_30";"United Kingdom";"Master";"Snorkeling";"Average";"No";"EN"
2023-05-20;"C_15_judge_98c7a2e1bcbc1a7c1efa1806cac87118";"Male";49;"31_59";"United Kingdom";"Secondary";"Snorkeling";"Low";"No";"EN"
2023-05-20;"C_15_judge_2710d870361d2205e90275dcf3a470d8";"Male";27;"19_30";"United Kingdom";"Bachelor";"Diving";"Average";"No";"EN"
2023-05-20;"C_15_judge_74364db503645a1fccf09cf997fe08bb";"Male";50;"31_59";"United Kingdom";"Bachelor";"Snorkeling";"Average";"No";"EN"
2023-05-20;"C_15_judge_d5fa659355dabde6f594f9a57cf414c9";"Male";43;"31_59";"Indonesia";"Master";"Diving";"Excellent";"No";"EN"
2023-05-20;"C_15_judge_8143189d63417f0e4931046c07c40f5c";"Female";55;"31_59";"United Kingdom";"Master";"Diving";"Average";"No";"EN"
2023-05-20;"C_15_judge_6a91433493abf7198231e0ce2f62378d";"Male";33;"31_59";"United Kingdom";"PhD";"Diving";"Excellent";"Yes";"EN"
2023-05-20;"C_15_judge_341dbd1fd14b4c44e0156cc3e983dbe4";"Female";26;"19_30";"Indonesia";"Bachelor";"Diving";"Average";"No";"EN"
2023-05-20;"C_15_judge_e16ed6dd18db8f8edbd6a3a9eb8bfc4d";"Male";36;"31_59";"Indonesia";"Master";"Diving";"Good";"No";"EN"
2023-05-20;"C_15_judge_224ac793f0930ff6b9876c3a7e12012b";"Female";23;"19_30";"United Kingdom";"Bachelor";"Diving";"Good";"No";"EN"
2023-05-20;"C_15_judge_b7c90db4fda1b6cc6ae5ef99318b5b4c";"Female";35;"31_59";"Australia";"Master";"Diving";"Average";"No";"EN"
2023-05-20;"C_15_judge_44888541ea5f08df469f7f1595f655bf";"Female";26;"19_30";"Indonesia";"Master";"Diving";"Excellent";"No";"EN"
2023-05-20;"C_15_judge_7a8b02e5e4a91a112c0ba9943a391dc9";"Male";30;"19_30";"Indonesia";"Master";"Diving";"Good";"No";"EN"
2023-05-20;"C_15_judge_16db94a15f0a2e171fd5065e2d663b25";"Female";56;"31_59";"United Kingdom";"PhD";"Diving";"Average";"No";"EN"
2023-05-20;NA;"Female";21;"19_30";"Indonesia";"High school";"Snorkeling";"Average";"Yes";"EN"
2023-05-20;"C_15_judge_a8600b8c962c3b806fd5f289b592b61f";"Male";27;"19_30";"Indonesia";"Bachelor";"Diving";"Average";"No";"EN"
2023-05-20;"C_15_judge_e0c015860dc45d582d8cdcb5efe9ffb4";"Male";57;"31_59";"United Kingdom";"PhD";"Diving";"Good";"No";"EN"
2023-05-20;"C_15_judge_79224884dba6b1390601c2aabda8c6f7";"Female";25;"19_30";"Indonesia";"Master";"Diving";"Low";"No";"EN"
2023-05-20;"C_15_judge_a2683eb424511d44d2b82e36416b99d8";"Male";24;"19_30";"Indonesia";"Bachelor";"Diving";"Average";"No";"EN"
2023-05-20;"C_15_judge_1caed46905a138b3cc41ea92818d6c0c";"Male";24;"19_30";"Indonesia";"Master";"Snorkeling";"Average";"No";"EN"
2023-05-20;"C_15_judge_b0c91f4873a3f4bc00b75381b64abb69";"Male";23;"19_30";"Indonesia";"Bachelor";"Diving";"Low";"No";"EN"
2023-05-20;"C_15_judge_d261cfec44f83016ccf6b1aefd562634";"Male";24;"19_30";"Indonesia";"Bachelor";"Diving";"Good";"No";"EN"
2023-05-20;"C_15_judge_14b32cecb5e7c9715cab7157d113c8d8";"Female";27;"19_30";"United Kingdom";"Master";"Snorkeling";"None";"No";"EN"
2023-05-20;"C_15_judge_88002b3e938faad0529e108f5afc73cc";"Female";24;"19_30";"Indonesia";"Master";"Diving";"Good";"No";"EN"
2023-05-20;"C_15_judge_cd73d76aab54b525c1f3b5535350a24d";"Male";52;"31_59";"Indonesia";"Master";"Diving";"Excellent";"No";"EN"
2023-05-20;"C_15_judge_60ab7e7e50d9ac5277f0d447ce2e630a";"Male";24;"19_30";"Indonesia";"Bachelor";"Diving";"Average";"No";"EN"
2023-05-20;"C_15_judge_9c73b54dc636bd6203f5f164cf6208a4";"Male";24;"19_30";"Indonesia";"Bachelor";"Diving";"Average";"No";"EN"
2023-05-20;"C_15_judge_efe5bbfac9b8899ba7cc398eb7c841d1";"Female";24;"19_30";"Indonesia";"Bachelor";"Diving";"Average";"No";"EN"
2023-05-20;"C_15_judge_75d492e0c6f51bcb54874cc9a3c8183c";"Female";22;"19_30";"Indonesia";"Bachelor";"Diving";"Average";"No";"EN"
2023-05-20;"C_15_judge_ca47200d59698090da880bc2160424bf";"Female";36;"31_59";"United States";"PhD";"Diving";"Average";"No";"EN"
2023-05-20;"C_15_judge_8dd5e527059769b1610f591d4de12245";"Female";24;"19_30";"Indonesia";"Master";"Snorkeling";"Average";"No";"EN"
2023-05-20;"C_15_judge_ea1dbbed76aac9aca11298f60ffe3d0b";"Male";27;"19_30";"United Kingdom";"Bachelor";"Diving";"Average";"No";"EN"
2023-05-20;"C_15_judge_dd54c29a1cc65c0d058242c715cfe3bd";"Female";26;"19_30";"United Kingdom";"Master";"Diving";"Good";"No";"EN"
2023-05-20;"C_15_judge_325f0428d26e33e31581d73027384d8a";"Male";27;"19_30";"Indonesia";"Secondary";"Diving";"Average";"No";"EN"
2023-05-20;"C_15_judge_9ea3a9681cf778dfc527669ff38132fe";"Male";30;"19_30";"United Kingdom";"Master";"Diving";"Good";"No";"EN"
2023-05-20;"C_15_judge_9d7327dd6bdce576ae8d95899f6a162e";"Male";57;"31_59";"Malaysia";"PhD";"Diving";"Good";"No";"EN"
2023-05-20;"C_15_judge_eab6fedbe37ffcd6cdf0acadc3648727";"Female";24;"19_30";"Indonesia";"Bachelor";"None";"None";"No";"EN"
2023-05-20;"C_15_judge_3752898485273aa63784284aba72a5dd";"Female";23;"19_30";"Indonesia";"Bachelor";"Snorkeling";"Average";"Yes";"EN"
2023-05-20;"C_15_judge_dd69fea89dda018ab550bd2a8ca006ec";"Female";39;"31_59";"Indonesia";"Master";"Diving";"Average";"No";"EN"
2023-05-20;"C_15_judge_7835210fde094a302c5f4f1866d598c5";"Female";52;"31_59";"United Kingdom";"Master";"Snorkeling";"Good";"No";"EN"
2023-05-20;"C_15_judge_29f29cc9d89f3cacd96c73fce1d839e2";"Male";46;"31_59";"Indonesia";"Bachelor";"Diving";"Good";"No";"EN"
2023-05-20;"C_15_judge_c0691612721e2292fb49316c17cd562f";"Female";46;"31_59";"United Kingdom";"PhD";"Snorkeling";"Average";"No";"EN"
2023-05-20;"C_15_judge_2189a38dfd3888b3ed1f0debda83f6c0";"Male";56;"31_59";"United Kingdom";"Bachelor";"Diving";"None";"No";"EN"
2023-05-20;"C_15_judge_18e1efea595e9366ed604dc971367c3a";"Female";28;"19_30";"United Kingdom";"Master";"Diving";"Low";"No";"EN"
2023-05-20;"C_15_judge_77f5b55782b034afc6222aec7a3919cc";"Female";30;"19_30";"United Kingdom";"Master";"Snorkeling";"Low";"No";"EN"
2023-05-20;"C_15_judge_e8bec1a38926003e5bed6b91755e5ffd";"Male";30;"19_30";"Greece";"Master";"Snorkeling";"None";"No";"EN"
2023-05-20;"C_15_judge_61db9121eec6086e06920f1c6cb9f7d6";"Male";38;"31_59";"United States";"Master";"None";"Low";"No";"EN"
2023-05-20;"C_15_judge_20c114436f3f5632443a53204940a228";"Female";34;"31_59";"France";"Master";"Diving";"Excellent";"No";"EN"
2023-05-20;"C_15_judge_07a27238236e2bb334878a27ee9b70f9";"Male";47;"31_59";"Indonesia";"PhD";"Snorkeling";"Good";"No";"EN"
2023-05-20;"C_15_judge_8c0c3f396018a1bf36642d5bafab4574";"Female";18;"13_18";"United Kingdom";"High school";"None";"Average";"No";"EN"
2023-05-20;"C_15_judge_6f43f8463e68541269e437174bc25fba";"Female";26;"19_30";"United Kingdom";"Master";"Snorkeling";"Good";"No";"EN"
2023-05-20;"C_15_judge_9ec86ced607ea46b3c2e7d05c5fdfbca";"Female";24;"19_30";"Indonesia";"Bachelor";"None";"Low";"No";"EN"
2023-05-20;"C_15_judge_38f1d36432e00a3a7fd97c3a4e5cdfdb";"Female";24;"19_30";"Indonesia";"Bachelor";"Snorkeling";"Average";"No";"EN"
2023-05-20;"C_15_judge_daca4694a598204f2706daa4c51a8483";"Male";51;"31_59";"United States";"PhD";"Diving";"Average";"No";"EN"
2023-05-20;"C_15_judge_4492b3021e962ec549f0fa0ee3f6ddbe";"Female";40;"31_59";"United Kingdom";"PhD";"Diving";"Excellent";"No";"EN"
2023-05-20;"C_15_judge_291bdaa32163429dc420518756071bf8";"Male";26;"19_30";"Indonesia";"Bachelor";"Diving";"Good";"Yes";"EN"
2023-05-20;"C_15_judge_9c0bf9ff59417536c34de0a23d589956";"Female";24;"19_30";"Indonesia";"Bachelor";"Snorkeling";"None";"No";"EN"
2023-05-20;"C_15_judge_6dd4a80b3b851973d53e9c05adef3709";"Female";38;"31_59";"Indonesia";"Master";"Diving";"Excellent";"No";"EN"
2023-05-20;"C_15_judge_615dfa5441d519ac3fb82957859d7635";"Female";50;"31_59";"United Kingdom";"Master";"None";"None";"No";"EN"
2023-05-20;"C_15_judge_49f134983116fe691ff85b9d1ffa7a39";"Female";32;"31_59";"United Kingdom";"Bachelor";"Snorkeling";"None";"No";"EN"
2023-05-20;"C_15_judge_b4187095a8233f580328a9ab2cc1dcaa";"Male";44;"31_59";"Mexico";"PhD";"Diving";"Excellent";"No";"EN"
2023-05-20;"C_15_judge_4f0b98f670edc5ec92572e5b2f4f3641";"Female";35;"31_59";"United Kingdom";"Master";"Diving";"Low";"No";"EN"
2023-05-20;"C_15_judge_9ca4544bbbd65bc6907fd2064fb3069c";"Female";23;"19_30";"Indonesia";"Bachelor";"None";"Low";"No";"EN"
2023-05-20;"C_15_judge_01c948af7cf47c7c5a53994feeb895f5";"Male";31;"31_59";"Indonesia";"High school";"Diving";"Good";"No";"EN"
2023-05-20;"C_15_judge_5fe369fc7910fd9ce3d47c5e86fecb3e";"Male";24;"19_30";"Indonesia";"Bachelor";"Diving";"Good";"No";"EN"
2023-05-20;"C_15_judge_19ab4f9ca6ea9f2976ac8d202030b786";"Male";27;"19_30";"Indonesia";"Bachelor";"Diving";"Average";"No";"EN"
2023-05-20;"C_15_judge_27ee94df1ae81aa06cbe46e326d38ec5";"Male";22;"19_30";"Indonesia";"Bachelor";"Snorkeling";"Average";"No";"EN"
2023-05-20;"C_15_judge_a0fc253ea75fe3e0d1a8a939497db256";"Female";23;"19_30";"Indonesia";"Bachelor";"Snorkeling";"Average";"No";"EN"
2023-05-20;"C_15_judge_3a3eaa16efb9a9a2ce08360def05ba4e";"Male";30;"19_30";"Indonesia";"Master";"Snorkeling";"Average";"No";"EN"
2023-05-20;"C_15_judge_159b4025e0649d86f5f91549b8806028";"Female";25;"19_30";"United Kingdom";"Bachelor";"Diving";"Excellent";"No";"EN"
2023-05-20;"C_15_judge_d73bf7f2c2482af613e56ef63c599758";"Male";34;"31_59";"United Kingdom";"PhD";"Diving";"Excellent";"No";"EN"
2023-05-20;"C_15_judge_d5fcbf32f61b938a4c6c05742011b0aa";"Male";25;"19_30";"Indonesia";"Bachelor";"Snorkeling";"None";"No";"EN"
2023-05-20;"C_15_judge_409243c4cf99f11f7baa77d5a3e0e2f7";"Male";71;"60_100";"United Kingdom";"PhD";"Diving";"Excellent";"No";"EN"
2023-05-20;"C_15_judge_1e78f8ca8673eb9fb074518db46b9e90";"Female";65;"60_100";"United States";"PhD";"Diving";"Good";"No";"EN"
2023-05-20;"C_15_judge_23b8002a08cd326b69065f9c6051ad4c";"Female";29;"19_30";"Germany";"Master";"Diving";"Excellent";"No";"EN"
2023-05-20;"C_15_judge_738af96380a6998a4f665604df4ec50c";"Male";23;"19_30";"Indonesia";"High school";"Diving";"Average";"No";"EN"
2023-05-20;"C_15_judge_9d764bb52708c23aa1f27da6776dd2b3";"Female";23;"19_30";"United States";"Bachelor";"Diving";"Good";"No";"EN"
2023-05-20;"C_15_judge_86c1e97bba9ada90e6f40489245a7090";"Male";44;"31_59";"Bahrain";"Master";"Diving";"Good";"No";"EN"
2023-05-20;"C_15_judge_8cd5945e38582cfbff672279585efbba";"Male";22;"19_30";"United States";"Bachelor";"Snorkeling";"Average";"No";"EN"
2023-05-20;"C_15_judge_791d4664a5dc5bedd637a5a3a20faa3d";"Female";48;"31_59";"United States";"Bachelor";"Diving";"Average";"No";"EN"
2023-05-20;"C_15_judge_b8114d2995b4ec95d57e2b9204006948";"Female";24;"19_30";"United States";"Master";"Diving";"Excellent";"No";"EN"
2023-05-20;"C_15_judge_04883fe58a5acc057856cc26c43f6720";"Male";43;"31_59";"Spain";"Master";"Diving";"Good";"No";"EN"
2023-05-20;"C_15_judge_36936ba220988fdc68fa04f5f034dedf";"Female";23;"19_30";"France";"Master";"Snorkeling";"Low";"No";"EN"
2023-05-20;"C_15_judge_2a0291223325e5870b70b92c01591dee";"Male";60;"60_100";"United States";"PhD";"Diving";"Excellent";"No";"EN"
2023-05-20;"C_15_judge_76b0513a9768e7ea3d45008761dccd64";"Male";36;"31_59";"Colombia";"Master";"Diving";"Excellent";"No";"EN"
2023-05-20;"C_15_judge_91a7947f3f79320681d1f296ee30a528";"Male";36;"31_59";"Saudi Arabia";"PhD";"Diving";"Good";"No";"EN"
2023-05-20;"C_15_judge_5e5dc9976e18527c211cf0b736aaa5c9";"Female";26;"19_30";"United States";"Bachelor";"Diving";"Good";"No";"EN"
2023-05-20;"C_15_judge_2931786ed02a51396972f470df897ea0";"Male";58;"31_59";"United Kingdom";"PhD";"Diving";"Excellent";"No";"EN"
2023-05-20;"C_15_judge_0e32c2ae9fcd08a16153e26a499fb429";"Female";58;"31_59";"France";"PhD";"Snorkeling";"Good";"No";"EN"
2023-05-20;"C_15_judge_223328ec2d4620ca96bf5ca859f50bcc";"Male";21;"19_30";"France";"Bachelor";"Diving";"Low";"No";"EN"
2023-05-20;"C_15_judge_37ce5b8d43dd851385f07df77c71977a";"Male";37;"31_59";"Israel";"PhD";"Diving";"Good";"No";"EN"
2023-05-20;"C_15_judge_363e886abc470823180e7a45e27d1ee6";"Male";27;"19_30";"United Kingdom";"Master";"Diving";"Good";"No";"EN"
2023-05-20;"C_15_judge_6a330ba5285eeed1a426bed44ed468a4";"Female";25;"19_30";"Singapore";"Master";"Diving";"Excellent";"No";"EN"
2023-05-20;"C_15_judge_1c11ce02025d605a4a25a732444d88d5";"Female";19;"19_30";"United Kingdom";"High school";"None";"Average";"No";"EN"
2023-05-20;"C_15_judge_fb0933acd29d53c35b848e8326377a88";"Female";24;"19_30";"United States";"Bachelor";"Diving";"Good";"No";"EN"
2023-05-20;"C_15_judge_e030dea5086c9b1acd81c751b9bb01a4";"Female";46;"31_59";"Germany";"Master";"Snorkeling";"Average";"No";"EN"
2023-05-20;"C_15_judge_15f27557f5ca2926aae67cca8fbe709b";"Male";34;"31_59";"Indonesia";"Secondary";"Diving";"Average";"No";"EN"
2023-05-20;"C_15_judge_b7a374ae43e7ca79118dc5fbf8fb926d";"Male";24;"19_30";"Indonesia";"High school";"Diving";"None";"No";"EN"
2023-05-20;"C_15_judge_1a2d817afdaec521e0767dfe7143b63d";"Male";70;"60_100";"United States";"PhD";"Diving";"Excellent";"No";"EN"
2023-05-20;"C_15_judge_451e25bf178b6dad38735ecaded60d95";"Female";26;"19_30";"United States";"Bachelor";"Diving";"Good";"No";"EN"
2023-05-20;"C_15_judge_d94c1fcf25f4b645c2c472a05d5f6d7c";"Female";24;"19_30";"United Kingdom";"Master";"Snorkeling";"Average";"No";"EN"
2023-05-20;"C_15_judge_35e4410c54ef36ff5bed56fbd7e4b64c";"Female";30;"19_30";"France";"PhD";"Diving";"Good";"No";"EN"
2023-05-20;"C_15_judge_8f9d4ce9309edcbf915e8802711f08b9";"Female";24;"19_30";"United States";"Bachelor";"Diving";"Good";"No";"EN"
2023-05-20;"C_15_judge_9ecaef3c1c438d3794f43f6e1ddeabea";"Male";68;"60_100";"United States";"Master";"Diving";"Good";"No";"EN"
2023-05-20;"C_15_judge_ea809771d3b946094ee75e902faafafa";"Female";18;"13_18";"France";"High school";"None";"Low";"No";"EN"
2023-05-20;"C_15_judge_050b672c303eed29dff16989357e93a0";"Male";22;"19_30";"France";"Master";"Diving";"Average";"No";"EN"
2023-05-20;"C_15_judge_e55d9abbfc9c77921c151104c29c8d10";"Male";50;"31_59";"United States";"PhD";"Diving";"Good";"No";"EN"
2023-05-20;"C_15_judge_b897deb52b83f816642fc705683c1d8e";"Male";75;"60_100";"United States";"PhD";"Diving";"Excellent";"No";"EN"
2023-05-20;"C_15_judge_b5974763412d9562ad77c33345c8c442";"Female";11;"0_12";"Chile";"Secondary";"None";"None";"No";"EN"
2023-05-20;"C_15_judge_ec07c14b4e075b5f9171234c10c63f1c";"Female";22;"19_30";"France";"Bachelor";"None";"Average";"No";"EN"
2023-05-20;"C_15_judge_14c65188f7ebb88e2d4077a1527f0dbb";"Female";37;"31_59";"Belize";"Bachelor";"Diving";"Excellent";"No";"EN"
2023-05-20;"C_15_judge_0b69c1bd31d318e93926e55dc18d1461";"Female";27;"19_30";"United States";"Bachelor";"Snorkeling";"Low";"No";"EN"
2023-05-20;"C_15_judge_4bfb6f50ec1554e2c277622dd4714de0";"Female";50;"31_59";"Netherlands Antilles";"Bachelor";"Diving";"Good";"No";"EN"
2023-05-20;"C_15_judge_365fca37c252d2985ed418490cc5fc0d";"Male";33;"31_59";"United Kingdom";"Master";"Diving";"Excellent";"No";"EN"
2023-05-21;NA;"Female";54;"31_59";"Brazil";"High school";"Snorkeling";"Low";"No";"EN"
2023-05-21;"C_15_judge_4b44caf6a65100ab132d3f3a68da3d95";"Female";33;"31_59";"United States";"Master";"Diving";"Good";"No";"EN"
2023-05-21;"C_15_judge_60d7e32e95b8c5d4f5ed722a796e2471";"Female";40;"31_59";"United Kingdom";"PhD";"Diving";"Low";"No";"EN"
2023-05-21;"C_15_judge_14e8294ee1a98e34be2ca0a57e44e73e";"Male";67;"60_100";"Australia";"PhD";"Diving";"Excellent";"No";"EN"
2023-05-21;"C_15_judge_ff2ff9202f2db9616898af6d7c73ed6f";"Female";25;"19_30";"Germany";"Bachelor";"Diving";"Good";"No";"EN"
2023-05-21;"C_15_judge_2bb0180c7a14952abca1abd620a88253";"Female";29;"19_30";"Germany";"PhD";"Diving";"Good";"No";"EN"
2023-05-21;"C_15_judge_353a47c256c25ff79294ee3487995ecf";"Male";69;"60_100";"France";"PhD";"Diving";"Excellent";"No";"EN"
2023-05-21;"C_15_judge_0dc8cf17113d4d876ad7bab8b820ff16";"Female";24;"19_30";"Indonesia";"Bachelor";"None";"Low";"No";"EN"
2023-05-21;"C_15_judge_7c6e3ed751de770af089afc01d3989cd";"Male";55;"31_59";"Australia";"PhD";"Diving";"Excellent";"No";"EN"
2023-05-21;"C_15_judge_a8bcf7872913555fae02459f0b9de0d4";"Female";23;"19_30";"Indonesia";"Master";"Snorkeling";"Good";"No";"EN"
2023-05-21;"C_15_judge_a5e2fb12959891973ce55842961a6883";"Female";26;"19_30";"United States";"Master";"Diving";"Excellent";"No";"EN"
2023-05-21;"C_15_judge_9d7b8204d322e5d5d4bb746269030dc4";"Female";32;"31_59";"United States";"Master";"Diving";"Good";"No";"EN"
2023-05-21;"C_15_judge_8624d56af69e91f0e678155714f467f8";"Female";25;"19_30";"Indonesia";"Bachelor";"None";"Low";"No";"EN"
2023-05-21;"C_15_judge_9c5afb4eb368e96d651f2de64a4baf37";"Female";31;"31_59";"United States";"Master";"Diving";"Excellent";"No";"EN"
2023-05-21;"C_15_judge_ceb50665d33a93c7f623282e44b188d5";"Female";36;"31_59";"Germany";"PhD";"Diving";"Excellent";"No";"EN"
2023-05-21;"C_15_judge_4b2a912441dacbe35341a2d930f62c8e";"Male";40;"31_59";"Islamic Republic of Iran";"PhD";"Diving";"Good";"No";"EN"
2023-05-21;"C_15_judge_feae56d036b5b9c8e575db329635b922";"Female";79;"60_100";"French Southern Territories";"Master";"None";"None";"No";"EN"
2023-05-21;"C_15_judge_ec90be710b618365fa14fe93407f9206";"Female";40;"31_59";"Ecuador";"Master";"None";"None";"No";"EN"
2023-05-21;"C_15_judge_9f61b84d9ff1c818f2283bf968f1dc34";"Male";46;"31_59";"Réunion";"Master";"Diving";"Excellent";"No";"EN"
2023-05-21;"C_15_judge_4088804b3f126b96d2dba15dee26a3c4";"Female";40;"31_59";"Netherlands";"PhD";"Snorkeling";"Low";"No";"EN"
2023-05-21;"C_15_judge_ca64a5b25557defcbbb390994f61a833";"Female";49;"31_59";"United Kingdom";"Bachelor";"Diving";"Good";"No";"EN"
2023-05-21;"C_15_judge_bcf00870f77a014bb00d046ceb12bded";"Male";23;"19_30";"United Kingdom";"Bachelor";"Diving";"Average";"No";"EN"
2023-05-21;"C_15_judge_7897167be2696cb897814363732ef967";"Female";27;"19_30";"United Kingdom";"Master";"Diving";"Average";"No";"EN"
2023-05-21;"C_15_judge_55a0f1a4879a9c2d94eeaa6bd0b23fed";"Female";29;"19_30";"United Kingdom";"Master";"Diving";"Excellent";"No";"EN"
2023-05-21;"C_15_judge_03fd4c1f203343f017391aa8bd72fd37";"Male";33;"31_59";"Indonesia";"Master";"Diving";"Excellent";"No";"EN"
2023-05-21;"C_15_judge_e5aaf21509bb1bb047eaa0ce4d15b314";"Female";40;"31_59";"United Kingdom";"Bachelor";"Diving";"Low";"No";"EN"
2023-05-21;"C_15_judge_6ea6661dea472e3438104407ba10aa98";"Female";4;"0_12";"United Kingdom";"Secondary";"None";"None";"No";"EN"
2023-05-21;"C_15_judge_2ecc1d31c92076a4d238e3b9666073bb";"Female";36;"31_59";"New Zealand";"PhD";"Diving";"Excellent";"No";"EN"
2023-05-21;"C_15_judge_3896fd013c38a4d98fd9b47ce8d09597";"Female";22;"19_30";"Guam";"Bachelor";"Diving";"Excellent";"No";"EN"
2023-05-21;"C_15_judge_574287a1288440162bd6ae04afe9dbd1";"Female";34;"31_59";"United Kingdom";"PhD";"Diving";"Excellent";"No";"EN"
2023-05-21;"C_15_judge_5bfc54e1d926b7c1058b8c6029b07ec3";"Male";26;"19_30";"France";"Master";"Diving";"Excellent";"No";"EN"
2023-05-21;"C_15_judge_16c78cd3972ddebb7bea2018b1d98da3";"Male";63;"60_100";"Philippines";"PhD";"Diving";"Excellent";"No";"EN"
2023-05-21;"C_15_judge_ae05b4df66588c9b2f3af7c019ece92c";"Female";30;"19_30";"Spain";"Master";"Diving";"Good";"No";"EN"
2023-05-21;"C_15_judge_c4c765b9992216303749befccb8dda50";"Female";26;"19_30";"Italy";"Master";"Diving";"Average";"No";"EN"
2023-05-21;"C_15_judge_32fc4a1a50a248b0bf7716855628c242";"Female";22;"19_30";"Portugal";"Bachelor";"None";"Average";"No";"EN"
2023-05-21;"C_15_judge_7a836dfb804bc4f22543232a97de7fcf";"Female";16;"13_18";"Indonesia";"High school";"None";"None";"No";"EN"
2023-05-21;"C_15_judge_ad9f4f3337c8cfde9c3ebc8ced8eb685";"Female";30;"19_30";"United Kingdom";"PhD";"Diving";"Good";"No";"EN"
2023-05-21;"C_15_judge_fc3d589462001413e0a8450c1d9330ba";"Female";30;"19_30";"Spain";"Master";"Diving";"Good";"No";"EN"
